user_id	opinion	time
8	0	0.062784356
8	1	0.062792016
9	2	0.062799675
9	2	0.062807335
9	1	0.062814994
9	1	0.062822654
10	0	0.062830313
10	1	0.062837972
10	1	0.062845632
11	1	0.062922226
11	1	0.062929886
12	1	0.062983502
12	2	0.062991161
13	2	0.063060096
13	0	0.063067755
13	1	0.063075415
13	0	0.063083074
13	1	0.063090734
14	1	0.063098393
15	0	0.063297538
15	1	0.063305198
15	0	0.063312857
15	1	0.063320517
16	1	0.063389451
17	2	0.063450727
17	0	0.063458386
17	2	0.063466046
17	1	0.063473705
17	1	0.063481365
18	1	0.063489024
18	1	0.063496683
19	0	0.063841358
19	1	0.063849017
19	0	0.063856677
19	1	0.063864336
20	1	0.063917952
20	1	0.063925612
1	2	0.066139187
1	1	0.066146847
1	1	0.066154506
2	1	0.066162165
2	1	0.066169825
3	2	0.066200463
3	2	0.066208122
3	2	0.066215781
3	1	0.066223441
4	2	0.06637663
4	2	0.066384289
4	1	0.066391948
4	1	0.066399608
5	1	0.066476202
5	0	0.066483862
5	1	0.066491521
6	2	0.066606412
6	1	0.066614072
7	2	0.066690666
7	1	0.066698326
8	2	0.066736623
8	0	0.066744282
8	1	0.066751942
8	1	0.066759601
9	2	0.066767261
9	2	0.06677492
9	1	0.066782579
9	1	0.066790239
10	2	0.066797898
10	0	0.066805558
10	1	0.066813217
11	2	0.066882152
11	1	0.066889811
11	1	0.066897471
12	1	0.066951087
13	2	0.067035341
13	1	0.067043
13	0	0.067050659
13	1	0.067058319
14	1	0.067065978
15	0	0.067211508
15	2	0.067219167
15	1	0.067226826
15	1	0.067234486
16	1	0.067303421
16	1	0.06731108
17	2	0.067372356
17	0	0.067380015
17	2	0.067387674
17	1	0.067395334
17	1	0.067402993
18	2	0.067410653
18	1	0.067418312
18	1	0.067425972
19	0	0.067770646
19	1	0.067778305
19	0	0.067785965
19	1	0.067793624
20	1	0.06784724
1	2	0.070236983
1	1	0.070244642
1	1	0.070252302
2	1	0.070282939
2	1	0.070290599
3	2	0.070359534
3	2	0.070367193
3	0	0.070374853
3	2	0.070382512
3	0	0.070390171
3	1	0.070397831
3	1	0.07040549
3	0	0.07041315
4	2	0.070581657
4	1	0.070589317
4	1	0.070596976
5	2	0.070688889
5	1	0.070696549
5	0	0.070704208
5	1	0.070711868
6	0	0.070834418
6	2	0.070842078
6	2	0.070849737
6	1	0.070857397
6	1	0.070865056
6	0	0.070872716
7	2	0.070964629
7	1	0.070972288
7	1	0.070979948
8	2	0.071018245
8	0	0.071025904
8	1	0.071033564
8	1	0.071041223
9	2	0.071048882
9	2	0.071056542
9	1	0.071064201
9	1	0.071071861
10	2	0.07107952
10	0	0.07108718
10	1	0.071094839
11	1	0.071163774
11	1	0.071171433
12	0	0.071240368
12	1	0.071248028
12	2	0.071255687
13	2	0.0713476
13	1	0.07135526
13	1	0.071362919
14	1	0.071370579
15	0	0.071546746
15	1	0.071554405
15	1	0.071562064
16	1	0.07162334
16	1	0.071630999
17	2	0.071715253
17	0	0.071722912
17	2	0.071730572
17	1	0.071738231
17	1	0.071745891
18	2	0.07175355
18	1	0.07176121
18	1	0.071768869
18	0	0.071776528
19	0	0.072105884
19	1	0.072113543
19	0	0.072121203
19	1	0.072128862
20	1	0.072197797
20	1	0.072205457
20	0	0.072213116
1	2	0.074817323
1	1	0.074824982
1	1	0.074832641
2	1	0.074878598
2	1	0.074886257
3	2	0.074955192
3	2	0.074962852
3	2	0.074970511
3	1	0.074978171
3	1	0.07498583
3	0	0.074993489
4	2	0.075177316
4	1	0.075184975
4	1	0.075192635
5	2	0.075269229
5	1	0.075276888
5	1	0.075284548
6	2	0.075407099
6	1	0.075414758
6	0	0.075422418
7	2	0.07552199
7	1	0.07552965
7	1	0.075537309
8	2	0.075575606
8	0	0.075583266
8	1	0.075590925
8	0	0.075598585
8	1	0.075606244
9	2	0.075613903
9	2	0.075621563
9	1	0.075629222
9	2	0.075636882
9	1	0.075644541
10	2	0.075652201
10	0	0.07565986
10	1	0.075667519
10	1	0.075675179
11	1	0.075744114
11	1	0.075751773
12	1	0.075828367
12	2	0.075836027
13	2	0.075958578
13	1	0.075966237
13	0	0.075973897
13	1	0.075981556
14	1	0.075989216
15	0	0.076218998
15	1	0.076226658
15	1	0.076234317
16	1	0.076310912
17	2	0.076402825
17	0	0.076410484
17	2	0.076418144
17	1	0.076425803
17	1	0.076433463
18	2	0.076441122
18	1	0.076448781
18	1	0.076456441
19	0	0.076816434
19	1	0.076824094
19	0	0.076831753
19	1	0.076839412
20	1	0.076900688
20	1	0.076908347
1	2	0.079803612
1	1	0.079811272
1	1	0.079818931
2	1	0.079857228
2	1	0.079864888
3	2	0.079933823
3	2	0.079941482
3	2	0.079949141
3	0	0.079956801
3	1	0.07996446
3	1	0.07997212
3	0	0.079979779
4	2	0.080194243
4	2	0.080201903
4	1	0.080209562
5	2	0.080324453
5	1	0.080332113
5	0	0.080339772
5	1	0.080347432
6	1	0.080531258
7	2	0.080699766
7	1	0.080707425
7	1	0.080715084
8	2	0.080753382
8	0	0.080761041
8	2	0.080768701
8	2	0.08077636
8	1	0.080784019
8	1	0.080791679
9	2	0.080799338
9	2	0.080806998
9	1	0.080814657
9	1	0.080822317
10	2	0.080829976
10	1	0.080837635
11	1	0.080921889
11	1	0.080929549
12	2	0.080998483
12	1	0.081006143
12	2	0.081013802
13	2	0.081144013
13	2	0.081151672
13	1	0.081159331
13	0	0.081166991
13	1	0.08117465
14	1	0.08118231
15	0	0.08144273
15	1	0.08145039
16	1	0.081534644
16	1	0.081542303
17	2	0.081626557
17	0	0.081634216
17	2	0.081641876
17	1	0.081649535
17	1	0.081657195
18	0	0.081664854
18	2	0.081672513
18	1	0.081680173
18	1	0.081687832
18	0	0.081695492
19	0	0.082047825
19	1	0.082055485
19	0	0.082063144
19	1	0.082070804
20	2	0.082132079
20	1	0.082139739
20	0	0.082147398
1	2	0.085264787
1	1	0.085272446
1	1	0.085280105
2	1	0.085372019
2	1	0.085379678
3	2	0.085440953
3	2	0.085448613
3	2	0.085456272
3	0	0.085463932
3	1	0.085471591
3	0	0.085479251
3	1	0.08548691
3	0	0.085494569
4	2	0.085732012
4	2	0.085739671
4	1	0.085747331
4	1	0.08575499
5	2	0.085877541
5	1	0.0858852
5	0	0.08589286
5	1	0.085900519
6	2	0.086222215
6	1	0.086229875
7	2	0.086383063
7	1	0.086390723
7	1	0.086398382
8	2	0.086444339
8	2	0.086451998
8	0	0.086459658
8	2	0.086467317
8	2	0.086474977
8	1	0.086482636
8	1	0.086490296
9	2	0.086497955
9	2	0.086505614
9	2	0.086513274
9	1	0.086520933
9	1	0.086528593
10	2	0.086536252
10	0	0.086543912
10	2	0.086551571
10	1	0.08655923
10	2	0.08656689
11	1	0.086658803
11	1	0.086666462
12	2	0.086743057
12	1	0.086750716
12	2	0.086758376
13	2	0.086926883
13	1	0.086934543
13	0	0.086942202
13	1	0.086949861
14	1	0.086957521
15	0	0.087179644
15	2	0.087187304
15	1	0.087194963
15	1	0.087202623
16	1	0.087279217
17	2	0.087348152
17	0	0.087355811
17	2	0.087363471
17	1	0.08737113
17	1	0.08737879
18	2	0.087386449
18	1	0.087394108
18	1	0.087401768
19	0	0.087884312
19	1	0.087891971
19	0	0.087899631
19	1	0.08790729
20	1	0.087960906
20	0	0.087968566
1	2	0.091200846
1	1	0.091208505
1	1	0.091216164
2	1	0.091308078
2	1	0.091315737
3	2	0.091384672
3	2	0.091392331
3	2	0.091399991
3	0	0.09140765
3	2	0.09141531
3	1	0.091422969
3	1	0.091430629
3	0	0.091438288
4	2	0.091645093
4	2	0.091652752
4	2	0.091660411
4	1	0.091668071
5	2	0.091805941
5	1	0.0918136
5	0	0.09182126
5	1	0.091828919
6	2	0.092196572
6	1	0.092204231
6	1	0.092211891
7	2	0.092388057
7	1	0.092395717
7	1	0.092403376
8	2	0.092472311
8	2	0.092479971
8	0	0.09248763
8	1	0.092495289
8	1	0.092502949
9	2	0.092510608
9	2	0.092518268
9	2	0.092525927
9	1	0.092533587
9	1	0.092541246
10	2	0.092548905
10	1	0.092556565
11	2	0.092671456
11	1	0.092679116
12	1	0.092771029
12	2	0.092778688
13	0	0.092931877
13	2	0.092939536
13	1	0.092947196
13	0	0.092954855
13	1	0.092962515
14	1	0.092970174
15	0	0.093207617
15	1	0.093215276
16	1	0.093307189
17	2	0.093399102
17	0	0.093406762
17	2	0.093414421
17	1	0.093422081
17	1	0.09342974
18	2	0.093437399
18	1	0.093445059
18	1	0.093452718
19	0	0.093889306
19	1	0.093896965
19	0	0.093904625
19	1	0.093912284
20	2	0.0939659
20	1	0.09397356
20	1	0.093981219
20	0	0.093988879
1	2	0.09719818
1	1	0.09720584
1	1	0.097213499
2	1	0.097267115
2	1	0.097274774
3	2	0.097320731
3	2	0.09732839
3	2	0.09733605
3	0	0.097343709
3	2	0.097351369
3	1	0.097359028
3	0	0.097366688
3	1	0.097374347
3	0	0.097382006
4	2	0.097565833
4	2	0.097573492
4	2	0.097581152
4	1	0.097588811
4	1	0.097596471
5	2	0.09773434
5	1	0.097742
5	0	0.097749659
5	1	0.097757319
6	0	0.098094334
6	1	0.098101993
7	1	0.098308798
7	1	0.098316457
8	2	0.098377733
8	0	0.098385392
8	1	0.098393051
8	1	0.098400711
9	2	0.09840837
9	2	0.09841603
9	2	0.098423689
9	0	0.098431349
9	1	0.098439008
9	1	0.098446667
10	2	0.098454327
10	0	0.098461986
10	1	0.098469646
10	1	0.098477305
11	1	0.098592197
11	1	0.098599856
12	2	0.09867645
12	1	0.09868411
12	2	0.098691769
13	2	0.098844958
13	1	0.098852617
13	0	0.098860277
13	1	0.098867936
14	0	0.098875596
14	1	0.098883255
15	0	0.099151335
15	2	0.099158994
15	1	0.099166654
15	1	0.099174313
16	1	0.099281545
17	2	0.099381118
17	0	0.099388777
17	2	0.099396437
17	1	0.099404096
17	1	0.099411756
18	2	0.099419415
18	1	0.099427075
18	1	0.099434734
19	0	0.100039829
19	0	0.100047488
19	1	0.100055148
19	0	0.100062807
19	1	0.100070467
20	2	0.100131742
20	1	0.100139402
20	1	0.100147061
20	0	0.100154721
1	2	0.103563167
1	1	0.103570827
1	1	0.103578486
2	1	0.103632102
2	1	0.103639762
3	2	0.103685718
3	2	0.103693378
3	0	0.103701037
3	2	0.103708697
3	0	0.103716356
3	2	0.103724015
3	1	0.103731675
3	1	0.103739334
3	0	0.103746994
4	2	0.103953798
4	2	0.103961458
4	2	0.103969117
4	1	0.103976777
4	1	0.103984436
5	2	0.104152944
5	2	0.104160603
5	1	0.104168262
5	0	0.104175922
5	1	0.104183581
6	1	0.104543575
7	2	0.104750379
7	1	0.104758039
7	1	0.104765698
8	2	0.104819314
8	0	0.104826973
8	2	0.104834633
8	1	0.104842292
8	0	0.104849952
8	1	0.104857611
9	2	0.104865271
9	2	0.10487293
9	2	0.104880589
9	0	0.104888249
9	1	0.104895908
9	1	0.104903568
10	2	0.104911227
10	1	0.104918887
10	1	0.104926546
11	1	0.105026119
11	1	0.105033778
12	1	0.105118032
12	2	0.105125691
13	2	0.105294199
13	2	0.105301858
13	1	0.105309518
13	0	0.105317177
13	1	0.105324836
14	1	0.105332496
14	1	0.105340155
15	0	0.105638873
15	2	0.105646533
15	1	0.105654192
15	1	0.105661851
16	1	0.105761424
16	1	0.105769083
17	2	0.105876316
17	0	0.105883975
17	2	0.105891634
17	1	0.105899294
17	1	0.105906953
18	2	0.105914613
18	1	0.105922272
18	1	0.105929932
19	0	0.106450773
19	1	0.106458432
19	0	0.106466092
19	1	0.106473751
20	0	0.106535027
20	1	0.106542686
20	1	0.106550345
20	0	0.106558005
1	2	0.110012408
1	1	0.110020068
1	1	0.110027727
2	1	0.110089003
2	1	0.110096662
3	2	0.110134959
3	2	0.110142619
3	2	0.110150278
3	0	0.110157937
3	2	0.110165597
3	1	0.110173256
3	1	0.110180916
3	0	0.110188575
4	2	0.110426018
4	2	0.110433677
4	1	0.110441336
4	1	0.110448996
5	2	0.110609844
5	2	0.110617503
5	2	0.110625163
5	1	0.110632822
5	0	0.110640482
5	1	0.110648141
6	0	0.111038772
6	2	0.111046431
6	1	0.111054091
6	0	0.11106175
7	2	0.111276214
7	1	0.111283874
7	1	0.111291533
8	2	0.111345149
8	2	0.111352809
8	0	0.111360468
8	2	0.111368128
8	2	0.111375787
8	1	0.111383446
8	1	0.111391106
9	2	0.111398765
9	2	0.111406425
9	2	0.111414084
9	1	0.111421744
9	1	0.111429403
10	0	0.111437062
10	2	0.111444722
10	1	0.111452381
10	1	0.111460041
11	1	0.111582592
11	1	0.111590251
12	1	0.111674505
12	2	0.111682164
13	2	0.111850672
13	1	0.111858331
13	0	0.111865991
13	1	0.11187365
14	1	0.111881309
15	0	0.112172368
15	2	0.112180027
15	1	0.112187687
16	2	0.112348535
16	1	0.112356194
16	1	0.112363854
17	2	0.112455767
17	0	0.112463426
17	2	0.112471086
17	1	0.112478745
17	1	0.112486405
18	1	0.112494064
18	1	0.112501723
19	0	0.113060862
19	1	0.113068521
19	0	0.113076181
19	1	0.11308384
20	1	0.113152775
20	1	0.113160434
20	0	0.113168094
1	2	0.116668454
1	1	0.116676113
1	0	0.116683773
1	1	0.116691432
2	1	0.116752708
2	1	0.116760367
3	2	0.116791005
3	2	0.116798664
3	2	0.116806324
3	0	0.116813983
3	2	0.116821642
3	1	0.116829302
3	1	0.116836961
3	0	0.116844621
4	2	0.117074404
4	2	0.117082063
4	2	0.117089723
4	1	0.117097382
4	1	0.117105041
5	2	0.117281208
5	2	0.117288868
5	1	0.117296527
5	0	0.117304187
5	1	0.117311846
6	1	0.117717796
7	2	0.117886303
7	0	0.117893963
7	1	0.117901622
7	0	0.117909282
7	1	0.117916941
8	2	0.117978217
8	0	0.117985876
8	1	0.117993535
8	1	0.118001195
9	2	0.118031833
9	2	0.118039492
9	2	0.118047151
9	1	0.118054811
9	1	0.11806247
10	2	0.11807013
10	0	0.118077789
10	1	0.118085449
10	1	0.118093108
11	1	0.118215659
11	1	0.118223318
12	1	0.11833055
12	2	0.11833821
13	2	0.118529696
13	1	0.118537355
13	0	0.118545014
13	1	0.118552674
14	1	0.118560333
14	1	0.118567993
15	0	0.118920327
15	1	0.118927986
15	1	0.118935645
16	1	0.119042877
16	1	0.119050537
17	2	0.119157769
17	0	0.119165428
17	2	0.119173088
17	1	0.119180747
17	1	0.119188407
18	1	0.119196066
18	1	0.119203726
18	0	0.119211385
19	0	0.119801161
19	1	0.119808821
19	0	0.11981648
19	1	0.119824139
20	1	0.119877755
20	0	0.119885415
1	2	0.123416413
1	1	0.123424072
1	0	0.123431731
1	1	0.123439391
2	1	0.123515985
2	1	0.123523645
3	2	0.123600239
3	2	0.123607898
3	2	0.123615558
3	2	0.123623217
3	1	0.123630877
3	1	0.123638536
3	0	0.123646196
4	2	0.123868319
4	2	0.123875978
4	2	0.123883638
4	1	0.123891297
4	0	0.123898957
4	1	0.123906616
5	2	0.124098102
5	2	0.124105761
5	1	0.124113421
5	0	0.12412108
5	1	0.12412874
6	1	0.12452703
7	2	0.12479511
7	2	0.12480277
7	1	0.124810429
7	0	0.124818089
7	1	0.124825748
8	2	0.124879364
8	2	0.124887023
8	0	0.124894683
8	1	0.124902342
8	1	0.124910002
9	2	0.124948299
9	2	0.124955958
9	2	0.124963618
9	1	0.124971277
9	1	0.124978937
10	0	0.124986596
10	0	0.124994255
10	2	0.125001915
10	1	0.125009574
10	1	0.125017234
11	1	0.125155103
11	1	0.125162763
12	1	0.125277654
12	2	0.125285314
13	2	0.125492118
13	2	0.125499778
13	1	0.125507437
13	0	0.125515097
13	1	0.125522756
14	1	0.125530416
15	0	0.125859771
15	2	0.125867431
15	1	0.12587509
16	1	0.125974663
16	1	0.125982322
17	2	0.126089554
17	2	0.126097213
17	0	0.126104873
17	2	0.126112532
17	1	0.126120192
17	2	0.126127851
17	1	0.126135511
18	1	0.12614317
18	0	0.12615083
18	1	0.126158489
19	0	0.126771243
19	1	0.126778903
19	0	0.126786562
19	1	0.126794222
20	1	0.126863157
20	1	0.126870816
20	0	0.126878475
1	0	0.130409473
1	2	0.130417133
1	1	0.130424792
1	0	0.130432451
1	1	0.130440111
2	1	0.130501386
2	1	0.130509046
3	2	0.130570321
3	2	0.130577981
3	2	0.13058564
3	0	0.1305933
3	2	0.130600959
3	1	0.130608618
3	1	0.130616278
4	2	0.130846061
4	2	0.13085372
4	1	0.13086138
4	1	0.130869039
5	2	0.131045206
5	2	0.131052865
5	1	0.131060525
5	0	0.131068184
5	1	0.131075844
6	1	0.131443496
7	2	0.131696258
7	2	0.131703917
7	1	0.131711576
7	1	0.131719236
8	2	0.13179583
8	2	0.13180349
8	0	0.131811149
8	1	0.131818808
8	1	0.131826468
9	2	0.131903062
9	2	0.131910722
9	2	0.131918381
9	1	0.131926041
9	1	0.1319337
10	2	0.131941359
10	0	0.131949019
10	1	0.131956678
10	1	0.131964338
11	2	0.132109867
11	0	0.132117526
11	1	0.132125186
11	1	0.132132845
12	1	0.132247737
12	2	0.132255396
13	1	0.132446882
13	0	0.132454541
13	1	0.132462201
14	1	0.13246986
15	0	0.132814535
15	1	0.132822194
16	1	0.132937085
17	2	0.133051977
17	2	0.133059636
17	0	0.133067296
17	2	0.133074955
17	1	0.133082615
17	2	0.133090274
17	1	0.133097933
18	1	0.133105593
18	1	0.133113252
19	0	0.133756645
19	1	0.133764304
19	0	0.133771963
19	1	0.133779623
20	1	0.133848558
20	1	0.133856217
20	0	0.133863877
1	2	0.137494447
1	1	0.137502106
1	0	0.137509766
1	1	0.137517425
2	1	0.137578701
2	1	0.13758636
3	2	0.137647636
3	2	0.137655295
3	2	0.137662954
3	0	0.137670614
3	2	0.137678273
3	1	0.137685933
3	0	0.137693592
3	1	0.137701252
3	0	0.137708911
4	2	0.137954013
4	2	0.137961672
4	1	0.137969332
4	0	0.137976991
4	1	0.137984651
5	2	0.138168477
5	2	0.138176136
5	1	0.138183796
5	0	0.138191455
5	1	0.138199115
6	0	0.138582086
6	1	0.138589746
6	1	0.138597405
7	2	0.138850166
7	2	0.138857826
7	1	0.138865485
7	0	0.138873145
7	1	0.138880804
8	2	0.138949739
8	2	0.138957398
8	0	0.138965058
8	1	0.138972717
8	0	0.138980377
8	1	0.138988036
9	2	0.13907229
9	2	0.139079949
9	2	0.139087609
9	1	0.139095268
9	2	0.139102927
9	1	0.139110587
10	2	0.139118246
10	2	0.139125906
10	0	0.139133565
10	0	0.139141225
10	2	0.139148884
10	1	0.139156543
10	0	0.139164203
10	1	0.139171862
11	2	0.139286754
11	1	0.139294413
11	1	0.139302073
12	1	0.139447602
12	2	0.139455261
13	2	0.139677385
13	1	0.139685044
13	0	0.139692704
13	1	0.139700363
14	1	0.139708022
14	1	0.139715682
15	0	0.140106313
15	1	0.140113972
16	1	0.140251842
16	1	0.140259502
17	2	0.140374393
17	2	0.140382052
17	0	0.140389712
17	2	0.140397371
17	1	0.140405031
17	2	0.14041269
17	1	0.14042035
17	0	0.140428009
18	1	0.140435668
18	0	0.140443328
18	1	0.140450987
19	0	0.141178633
19	1	0.141186293
19	0	0.141193952
19	1	0.141201612
20	0	0.141262887
20	1	0.141270546
20	1	0.141278206
20	0	0.141285865
1	0	0.145238132
1	2	0.145245791
1	1	0.145253451
1	0	0.14526111
1	1	0.145268769
2	0	0.145330045
2	2	0.145337704
2	1	0.145345364
2	1	0.145353023
3	2	0.14539898
3	2	0.145406639
3	2	0.145414299
3	0	0.145421958
3	2	0.145429617
3	1	0.145437277
3	1	0.145444936
3	0	0.145452596
4	2	0.145713016
4	2	0.145720676
4	2	0.145728335
4	1	0.145735995
4	1	0.145743654
5	2	0.145927481
5	2	0.14593514
5	1	0.145942799
5	0	0.145950459
5	1	0.145958118
6	1	0.146387046
6	2	0.146394706
6	1	0.146402365
7	2	0.146678105
7	1	0.146685764
7	1	0.146693424
8	2	0.146777677
8	2	0.146785337
8	0	0.146792996
8	1	0.146800656
8	1	0.146808315
9	2	0.146946185
9	2	0.146953844
9	2	0.146961504
9	1	0.146969163
9	1	0.146976823
10	2	0.146984482
10	1	0.146992141
11	2	0.147137671
11	1	0.14714533
11	1	0.147152989
12	1	0.147313838
12	2	0.147321497
13	2	0.147512983
13	1	0.147520642
13	0	0.147528302
13	1	0.147535961
14	1	0.14754362
15	0	0.147941911
15	2	0.14794957
15	1	0.14795723
15	1	0.147964889
16	1	0.148133397
17	2	0.148255948
17	2	0.148263607
17	0	0.148271266
17	2	0.148278926
17	1	0.148286585
17	2	0.148294245
17	1	0.148301904
18	1	0.148309564
18	1	0.148317223
19	2	0.148929977
19	0	0.148937637
19	1	0.148945296
19	0	0.148952956
19	1	0.148960615
20	2	0.14902955
20	1	0.14903721
20	0	0.149044869
20	1	0.149052528
20	0	0.149060188
1	0	0.153112027
1	2	0.153119686
1	1	0.153127346
1	0	0.153135005
1	1	0.153142665
2	1	0.153211599
2	1	0.153219259
3	2	0.153318831
3	2	0.153326491
3	2	0.15333415
3	0	0.15334181
3	2	0.153349469
3	1	0.153357129
3	1	0.153364788
3	0	0.153372447
4	2	0.153625209
4	2	0.153632868
4	2	0.153640528
4	1	0.153648187
4	1	0.153655846
5	2	0.153847332
5	2	0.153854992
5	1	0.153862651
5	0	0.153870311
5	1	0.15387797
6	1	0.154314558
6	1	0.154322217
7	2	0.154567319
7	1	0.154574978
8	2	0.154674551
8	2	0.15468221
8	0	0.15468987
8	1	0.154697529
8	0	0.154705188
8	1	0.154712848
9	2	0.154843058
9	2	0.154850718
9	2	0.154858377
9	1	0.154866037
9	1	0.154873696
10	0	0.154881355
10	0	0.154889015
10	2	0.154896674
10	1	0.154904334
10	0	0.154911993
11	2	0.155042203
11	1	0.155049863
11	1	0.155057522
12	1	0.155210711
12	2	0.15521837
13	2	0.155440494
13	1	0.155448153
13	0	0.155455813
13	1	0.155463472
14	0	0.155471132
14	1	0.155478791
14	1	0.15548645
15	0	0.155938357
15	1	0.155946016
15	1	0.155953676
16	1	0.156114524
17	2	0.156237075
17	2	0.156244734
17	2	0.156252394
17	0	0.156260053
17	2	0.156267712
17	1	0.156275372
17	2	0.156283031
17	1	0.156290691
17	0	0.15629835
18	2	0.15630601
18	1	0.156313669
18	1	0.156321328
19	2	0.156949402
19	0	0.156957061
19	1	0.156964721
19	0	0.15697238
19	1	0.15698004
20	2	0.157033656
20	1	0.157041315
20	0	0.157048974
20	1	0.157056634
20	0	0.157064293
1	0	0.161345915
1	2	0.161353575
1	1	0.161361234
1	0	0.161368894
1	1	0.161376553
2	2	0.161437828
2	1	0.161445488
2	1	0.161453147
3	2	0.161560379
3	2	0.161568039
3	2	0.161575698
3	0	0.161583358
3	2	0.161591017
3	1	0.161598676
3	0	0.161606336
3	1	0.161613995
3	0	0.161621655
4	2	0.161912713
4	2	0.161920373
4	2	0.161928032
4	1	0.161935691
4	1	0.161943351
5	2	0.162142496
5	2	0.162150155
5	1	0.162157815
5	0	0.162165474
5	1	0.162173134
6	0	0.162709294
6	2	0.162716953
6	1	0.162724613
6	1	0.162732272
6	0	0.162739932
7	2	0.16303099
7	1	0.163038649
7	1	0.163046309
8	2	0.163145882
8	2	0.163153541
8	0	0.1631612
8	1	0.16316886
8	0	0.163176519
8	1	0.163184179
9	2	0.163322048
9	2	0.163329708
9	2	0.163337367
9	1	0.163345027
9	1	0.163352686
10	2	0.163360346
10	0	0.163368005
10	2	0.163375664
10	1	0.163383324
11	1	0.163528853
11	1	0.163536513
12	1	0.163674382
12	2	0.163682042
13	2	0.163927143
13	1	0.163934803
13	0	0.163942462
13	1	0.163950122
14	2	0.163957781
14	1	0.163965441
15	0	0.164447985
15	2	0.164455644
15	1	0.164463304
16	1	0.164624152
17	2	0.16477734
17	2	0.164785
17	0	0.164792659
17	2	0.164800319
17	1	0.164807978
17	2	0.164815637
17	0	0.164823297
17	1	0.164830956
17	0	0.164838616
18	1	0.164846275
18	1	0.164853935
19	2	0.165581581
19	0	0.16558924
19	1	0.165596899
19	0	0.165604559
19	1	0.165612218
20	2	0.165681153
20	1	0.165688813
20	0	0.165696472
20	1	0.165704131
20	0	0.165711791
1	2	0.170123623
1	1	0.170131283
1	0	0.170138942
1	1	0.170146602
2	0	0.170223196
2	1	0.170230855
2	0	0.170238515
2	1	0.170246174
3	2	0.170338087
3	2	0.170345747
3	2	0.170353406
3	0	0.170361066
3	2	0.170368725
3	1	0.170376384
3	1	0.170384044
3	0	0.170391703
4	2	0.17070574
4	2	0.170713399
4	2	0.170721059
4	1	0.170728718
5	2	0.170966161
5	2	0.17097382
5	1	0.170981479
5	0	0.170989139
5	1	0.170996798
6	0	0.171563596
6	1	0.171571256
6	0	0.171578915
7	2	0.171892952
7	1	0.171900611
7	1	0.171908271
8	2	0.172000184
8	2	0.172007843
8	0	0.172015503
8	1	0.172023162
8	1	0.172030822
9	2	0.172115075
9	2	0.172122735
9	2	0.172130394
9	1	0.172138054
9	1	0.172145713
10	2	0.172153372
10	0	0.172161032
10	2	0.172168691
10	1	0.172176351
11	1	0.172306561
11	1	0.17231422
12	0	0.172482728
12	1	0.172490387
12	2	0.172498047
13	2	0.172743149
13	0	0.172750808
13	2	0.172758468
13	0	0.172766127
13	1	0.172773786
13	2	0.172781446
13	0	0.172789105
13	1	0.172796765
14	1	0.172804424
15	2	0.173233352
15	0	0.173241012
15	1	0.173248671
16	1	0.17340186
17	2	0.17353207
17	2	0.173539729
17	2	0.173547389
17	0	0.173555048
17	2	0.173562708
17	1	0.173570367
17	2	0.173578027
17	0	0.173585686
17	1	0.173593345
17	0	0.173601005
18	2	0.173608664
18	1	0.173616324
18	1	0.173623983
19	2	0.17433631
19	0	0.17434397
19	1	0.174351629
19	0	0.174359289
19	1	0.174366948
20	2	0.174435883
20	1	0.174443542
20	0	0.174451202
20	1	0.174458861
20	0	0.174466521
1	0	0.178855375
1	2	0.178863034
1	1	0.178870693
1	0	0.178878353
1	1	0.178886012
2	0	0.178962607
2	1	0.178970266
2	1	0.178977926
3	2	0.179077498
3	2	0.179085158
3	2	0.179092817
3	0	0.179100476
3	2	0.179108136
3	1	0.179115795
3	1	0.179123455
3	0	0.179131114
4	2	0.179437491
4	2	0.179445151
4	2	0.17945281
4	1	0.17946047
4	1	0.179468129
5	2	0.179682593
5	1	0.179690253
5	0	0.179697912
5	1	0.179705571
6	0	0.180333645
6	1	0.180341304
7	0	0.180617044
7	2	0.180624703
7	1	0.180632363
8	0	0.180731935
8	2	0.180739595
8	2	0.180747254
8	0	0.180754914
8	2	0.180762573
8	1	0.180770232
8	2	0.180777892
8	1	0.180785551
9	2	0.180892783
9	2	0.180900443
9	2	0.180908102
9	1	0.180915762
9	1	0.180923421
10	2	0.18093108
10	0	0.18093874
10	1	0.180946399
11	2	0.181107247
11	1	0.181114907
12	1	0.181314052
12	2	0.181321711
13	2	0.181582132
13	0	0.181589792
13	1	0.181597451
13	2	0.18160511
13	0	0.18161277
13	1	0.181620429
13	0	0.181628089
14	2	0.181635748
14	1	0.181643408
14	1	0.181651067
15	0	0.182133611
15	2	0.182141271
15	1	0.18214893
16	1	0.182309778
17	2	0.182462967
17	2	0.182470626
17	0	0.182478286
17	2	0.182485945
17	1	0.182493604
17	2	0.182501264
17	1	0.182508923
17	0	0.182516583
18	2	0.182524242
18	1	0.182531902
19	2	0.183251888
19	0	0.183259547
19	1	0.183267207
19	0	0.183274866
19	1	0.183282526
20	2	0.183374439
20	1	0.183382098
20	0	0.183389758
20	1	0.183397417
20	0	0.183405077
1	2	0.188008395
1	0	0.188016054
1	2	0.188023714
1	1	0.188031373
1	0	0.188039032
1	1	0.188046692
2	1	0.188123286
3	2	0.188199881
3	2	0.18820754
3	2	0.188215199
3	0	0.188222859
3	2	0.188230518
3	1	0.188238178
